order_id,guest_id,activity id,activity_name,date_booking,country_activity,device_type
125822,154059,7092,Activity 7092,29/12/16,Singapore,Mobile
120942,148899,4654,Activity 4654,21/12/16,Singapore,PC
125211,150865,7496,Activity 7496,28/12/16,Singapore,Mobile
113501,141310,4565,Activity 4565,5/12/16,Japan,PC
109086,136502,7051,Activity 7051,20/11/16,Singapore,PC
124182,110012,7886,Activity 7886,27/12/16,Singapore,Mobile
112198,139892,10277,Activity 10277,1/12/16,Japan,PC
90530,114578,1625,Activity 1625,24/9/16,Singapore,PC
91882,116300,7012,Activity 7012,29/9/16,Thailand,Mobile
94410,119684,3087,Activity 3087,7/10/16,Indonesia,Mobile
96809,110573,4527,Activity 4527,15/10/16,Japan,PC
96214,121794,3056,Activity 3056,13/10/16,Singapore,PC
107770,134954,7051,Activity 7051,15/11/16,Singapore,Mobile
67802,86938,1039,Activity 1039,4/7/16,Indonesia,Mobile
83761,107091,3481,Activity 3481,2/9/16,Indonesia,Mobile
108584,135922,1625,Activity 1625,18/11/16,Singapore,PC
125467,134822,4241,Activity 4241,29/12/16,Japan,Mobile
110822,138562,4250,Activity 4250,26/11/16,Japan,PC
63326,81304,3481,Activity 3481,10/6/16,Indonesia,PC
89717,113504,1039,Activity 1039,20/9/16,Indonesia,Mobile
87843,111246,2347,Activity 2347,14/9/16,Indonesia,Mobile
111556,133741,5582,Activity 5582,28/11/16,Japan,PC
99222,122574,4315,Activity 4315,22/10/16,Japan,PC
72820,94410,440,Activity 440,26/7/16,Japan,PC
72597,93337,9215,Activity 9215,25/7/16,Indonesia,PC
119608,125275,1565,Activity 1565,19/12/16,Singapore,Mobile
90311,111966,3088,Activity 3088,23/9/16,Singapore,Mobile
89035,112656,7051,Activity 7051,18/9/16,Singapore,Mobile
90091,113775,3088,Activity 3088,22/9/16,Singapore,PC
77564,100729,6819,Activity 6819,13/8/16,Thailand,Mobile
103300,126755,3481,Activity 3481,2/11/16,Indonesia,Mobile
87860,111255,3481,Activity 3481,14/9/16,Indonesia,Mobile
112423,139008,7051,Activity 7051,1/12/16,Singapore,PC
85769,108002,3481,Activity 3481,8/9/16,Indonesia,PC
88552,112052,3131,Activity 3131,16/9/16,Japan,PC
80452,102532,4250,Activity 4250,22/8/16,Japan,
102638,129220,1565,Activity 1565,31/10/16,Singapore,Mobile
94760,120093,10277,Activity 10277,9/10/16,Japan,Mobile
121852,150073,1062,Activity 1062,23/12/16,Japan,PC
98392,124497,3481,Activity 3481,19/10/16,Indonesia,Mobile
79946,100164,7660,Activity 7660,21/8/16,Singapore,PC
84052,107360,3088,Activity 3088,3/9/16,Singapore,Mobile
61983,79534,10277,Activity 10277,3/6/16,Japan,PC
63088,81007,10277,Activity 10277,9/6/16,Japan,PC
118516,146809,7014,Activity 7014,16/12/16,Singapore,Mobile
106488,133296,1625,Activity 1625,11/11/16,Singapore,PC
100194,126634,9906,Activity 9906,25/10/16,Singapore,PC
70466,91228,10277,Activity 10277,16/7/16,Japan,Mobile
68035,87783,9215,Activity 9215,6/7/16,Indonesia,PC
67643,87154,3481,Activity 3481,3/7/16,Indonesia,PC
83464,106559,4184,Activity 4184,1/9/16,Indonesia,PC
118441,145764,9890,Activity 9890,16/12/16,Thailand,PC
72411,93853,3481,Activity 3481,24/7/16,Indonesia,Mobile
81488,104527,1625,Activity 1625,26/8/16,Singapore,Mobile
69787,90280,5451,Activity 5451,13/7/16,Japan,PC
112297,140157,10277,Activity 10277,1/12/16,Japan,PC
100953,127513,7660,Activity 7660,27/10/16,Singapore,Mobile
107639,134789,3648,Activity 3648,14/11/16,Japan,Mobile
113442,141411,4654,Activity 4654,4/12/16,Singapore,Mobile
103922,130704,10277,Activity 10277,3/11/16,Japan,PC
102330,128891,4654,Activity 4654,30/10/16,Singapore,PC
98158,124210,7051,Activity 7051,19/10/16,Singapore,PC
76267,98869,7502,Activity 7502,8/8/16,Singapore,Mobile
80621,103969,3363,Activity 3363,23/8/16,Indonesia,Mobile
80693,104021,3088,Activity 3088,23/8/16,Singapore,Mobile
77131,100112,10277,Activity 10277,11/8/16,Japan,Mobile
116716,145054,8156,Activity 8156,13/12/16,Indonesia,Mobile
77250,98735,2079,Activity 2079,12/8/16,Japan,PC
63927,82115,1625,Activity 1625,14/6/16,Singapore,PC
84302,107596,3088,Activity 3088,3/9/16,Singapore,Mobile
79584,84619,1113,Activity 1113,19/8/16,Japan,PC
106678,86884,10277,Activity 10277,12/11/16,Japan,PC
127101,155331,3481,Activity 3481,31/12/16,Indonesia,PC
66611,85170,1757,Activity 1757,28/6/16,Japan,PC
108734,136105,9461,Activity 9461,18/11/16,Thailand,PC
122793,151016,8119,Activity 8119,24/12/16,Japan,PC
105385,132341,7051,Activity 7051,7/11/16,Singapore,Mobile
90614,101044,7091,Activity 7091,24/9/16,Singapore,Mobile
100356,126829,10369,Activity 10369,25/10/16,Singapore,Mobile
77886,101163,1119,Activity 1119,14/8/16,Indonesia,PC
79197,102611,3481,Activity 3481,18/8/16,Indonesia,Mobile
112628,140508,1625,Activity 1625,2/12/16,Singapore,PC
87417,110834,1205,Activity 1205,13/9/16,Singapore,Mobile
120757,148272,7660,Activity 7660,21/12/16,Singapore,PC
105481,131637,7097,Activity 7097,7/11/16,Singapore,Mobile
77123,100093,4527,Activity 4527,11/8/16,Japan,PC
92369,116967,2799,Activity 2799,1/10/16,Japan,Mobile
116031,144255,1625,Activity 1625,11/12/16,Singapore,PC
118233,146515,4654,Activity 4654,16/12/16,Singapore,Mobile
85932,109318,3481,Activity 3481,8/9/16,Indonesia,Mobile
117537,145659,1625,Activity 1625,14/12/16,Singapore,Mobile
66728,85939,3481,Activity 3481,29/6/16,Indonesia,Mobile
127145,152771,3481,Activity 3481,31/12/16,Indonesia,Mobile
114481,142659,3481,Activity 3481,7/12/16,Indonesia,PC
120021,148240,1625,Activity 1625,19/12/16,Singapore,PC
69384,88539,3481,Activity 3481,11/7/16,Indonesia,Mobile
123848,150318,7051,Activity 7051,26/12/16,Singapore,Mobile
104116,130557,7014,Activity 7014,4/11/16,Singapore,Mobile
109012,135554,1039,Activity 1039,19/11/16,Indonesia,PC
123479,151711,10277,Activity 10277,26/12/16,Japan,PC
114163,142318,1757,Activity 1757,6/12/16,Japan,PC
124839,151524,10277,Activity 10277,28/12/16,Japan,PC
108650,136011,3087,Activity 3087,18/11/16,Indonesia,Mobile
124362,152624,1625,Activity 1625,27/12/16,Singapore,Mobile
75384,93740,5310,Activity 5310,5/8/16,Japan,PC
113337,141277,7051,Activity 7051,4/12/16,Singapore,PC
113571,141582,3481,Activity 3481,5/12/16,Indonesia,Mobile
69568,89971,10277,Activity 10277,12/7/16,Japan,Mobile
107607,134754,9461,Activity 9461,14/11/16,Thailand,Mobile
102875,124131,3205,Activity 3205,31/10/16,Japan,PC
111912,53049,634,Activity 634,30/11/16,Japan,PC
113233,141156,1625,Activity 1625,4/12/16,Singapore,PC
87267,110666,7051,Activity 7051,12/9/16,Singapore,Mobile
123102,151334,7051,Activity 7051,25/12/16,Singapore,PC
65332,83901,4285,Activity 4285,22/6/16,Japan,PC
97297,112860,5301,Activity 5301,16/10/16,Japan,PC
63976,82180,6052,Activity 6052,14/6/16,Japan,PC
93225,118071,10277,Activity 10277,4/10/16,Japan,PC
117721,146011,7092,Activity 7092,15/12/16,Singapore,PC
91138,115373,4654,Activity 4654,26/9/16,Singapore,Mobile
119563,40931,405,Activity 405,19/12/16,Japan,Mobile
66932,86226,3481,Activity 3481,30/6/16,Indonesia,Mobile
79098,102512,9461,Activity 9461,18/8/16,Thailand,PC
94581,119788,7051,Activity 7051,8/10/16,Singapore,Mobile
118314,146591,10277,Activity 10277,16/12/16,Japan,PC
92004,116472,1625,Activity 1625,29/9/16,Singapore,PC
105450,132412,1205,Activity 1205,7/11/16,Singapore,PC
122632,150858,10277,Activity 10277,24/12/16,Japan,PC
106979,134147,1625,Activity 1625,13/11/16,Singapore,PC
103032,129476,9463,Activity 9463,1/11/16,Thailand,Mobile
80828,104160,3481,Activity 3481,23/8/16,Indonesia,PC
92630,117309,399,Activity 399,2/10/16,Japan,Mobile
84856,108193,9215,Activity 9215,5/9/16,Indonesia,Mobile
87655,111045,9392,Activity 9392,13/9/16,Thailand,Mobile
76752,99282,7014,Activity 7014,10/8/16,Singapore,Mobile
100476,126959,5459,Activity 5459,25/10/16,Indonesia,Mobile
99551,120470,10277,Activity 10277,23/10/16,Japan,PC
86460,109859,9463,Activity 9463,10/9/16,Thailand,Mobile
75658,98111,2650,Activity 2650,6/8/16,Japan,PC
119902,148144,1205,Activity 1205,19/12/16,Singapore,PC
115882,117439,6720,Activity 6720,11/12/16,Japan,PC
126472,153710,10369,Activity 10369,30/12/16,Singapore,Mobile
102402,111608,4654,Activity 4654,30/10/16,Singapore,PC
91027,115223,1625,Activity 1625,26/9/16,Singapore,Mobile
107248,133073,5595,Activity 5595,13/11/16,Japan,PC
118385,146666,7092,Activity 7092,16/12/16,Singapore,Mobile
92953,117670,10277,Activity 10277,3/10/16,Japan,PC
104736,131619,1625,Activity 1625,6/11/16,Singapore,PC
92717,117416,4410,Activity 4410,2/10/16,Japan,PC
64285,82604,6598,Activity 6598,16/6/16,Thailand,PC
82007,105459,10277,Activity 10277,28/8/16,Japan,PC
93044,117795,3087,Activity 3087,3/10/16,Indonesia,Mobile
63282,81247,1039,Activity 1039,10/6/16,Indonesia,Mobile
118190,146478,3481,Activity 3481,16/12/16,Indonesia,PC
95193,120622,3088,Activity 3088,10/10/16,Singapore,Mobile
100190,124738,7092,Activity 7092,25/10/16,Singapore,PC
126146,154415,1205,Activity 1205,30/12/16,Singapore,PC
122685,150907,4654,Activity 4654,24/12/16,Singapore,PC
105491,132339,9906,Activity 9906,7/11/16,Singapore,Mobile
68350,87666,3168,Activity 3168,7/7/16,Indonesia,PC
101395,127877,3088,Activity 3088,27/10/16,Singapore,PC
118221,144575,7051,Activity 7051,16/12/16,Singapore,PC
115139,143345,10277,Activity 10277,9/12/16,Japan,PC
99209,125416,1625,Activity 1625,22/10/16,Singapore,Mobile
82222,105672,6588,Activity 6588,29/8/16,Japan,PC
93803,118871,10369,Activity 10369,5/10/16,Singapore,PC
72101,73417,3503,Activity 3503,23/7/16,Japan,PC
117814,146135,7051,Activity 7051,15/12/16,Singapore,Mobile
87519,110940,10277,Activity 10277,13/9/16,Japan,PC
114842,143050,7051,Activity 7051,8/12/16,Singapore,PC
91817,116241,3056,Activity 3056,29/9/16,Singapore,PC
97556,123454,9906,Activity 9906,17/10/16,Singapore,PC
108086,135005,3088,Activity 3088,16/11/16,Singapore,PC
113872,141965,7051,Activity 7051,6/12/16,Singapore,PC
112972,138558,1625,Activity 1625,3/12/16,Singapore,PC
102438,128976,3481,Activity 3481,30/10/16,Indonesia,PC
69931,90538,3481,Activity 3481,14/7/16,Indonesia,Mobile
68031,87781,10277,Activity 10277,6/7/16,Japan,PC
83083,106462,10277,Activity 10277,31/8/16,Japan,PC
73253,95056,1119,Activity 1119,28/7/16,Indonesia,Mobile
107922,134370,10277,Activity 10277,15/11/16,Japan,Mobile
83960,107256,3087,Activity 3087,2/9/16,Indonesia,Mobile
118505,146791,1625,Activity 1625,16/12/16,Singapore,PC
94034,119167,10277,Activity 10277,6/10/16,Japan,Mobile
65677,84473,3481,Activity 3481,23/6/16,Indonesia,PC
70212,90703,10277,Activity 10277,15/7/16,Japan,Mobile
112017,139860,7014,Activity 7014,30/11/16,Singapore,Mobile
127244,155504,1625,Activity 1625,31/12/16,Singapore,Mobile
77881,101166,4572,Activity 4572,14/8/16,Japan,PC
125893,154131,7092,Activity 7092,29/12/16,Singapore,Mobile
90909,115086,10277,Activity 10277,25/9/16,Japan,Mobile
91168,115419,3481,Activity 3481,26/9/16,Indonesia,PC
104608,131301,3088,Activity 3088,5/11/16,Singapore,PC
90891,115052,1205,Activity 1205,25/9/16,Singapore,PC
122689,150891,7051,Activity 7051,24/12/16,Singapore,Mobile
100762,126217,7051,Activity 7051,26/10/16,Singapore,Mobile
100368,126837,7496,Activity 7496,25/10/16,Singapore,PC
98440,124562,1205,Activity 1205,20/10/16,Singapore,PC
77407,99914,6767,Activity 6767,12/8/16,Japan,PC
111277,139070,1625,Activity 1625,28/11/16,Singapore,PC
86778,110201,1565,Activity 1565,11/9/16,Singapore,PC
83070,106417,860,Activity 860,31/8/16,Indonesia,PC
62767,63281,4956,Activity 4956,7/6/16,Japan,
126022,154272,7051,Activity 7051,29/12/16,Singapore,Mobile
121346,149605,10190,Activity 10190,22/12/16,Japan,PC
97448,123336,1625,Activity 1625,17/10/16,Singapore,Mobile
122067,134279,7097,Activity 7097,23/12/16,Singapore,Mobile
123555,151799,7014,Activity 7014,26/12/16,Singapore,Mobile
108151,135394,1625,Activity 1625,16/11/16,Singapore,Mobile
61888,77677,4209,Activity 4209,2/6/16,Japan,PC
120684,148954,10277,Activity 10277,21/12/16,Japan,PC
118295,146574,7051,Activity 7051,16/12/16,Singapore,Mobile
71633,92792,5024,Activity 5024,21/7/16,Japan,PC
106469,132446,1625,Activity 1625,11/11/16,Singapore,Mobile
89004,111821,3722,Activity 3722,18/9/16,Japan,PC
86324,92472,10277,Activity 10277,10/9/16,Japan,PC
69058,89186,7051,Activity 7051,10/7/16,Singapore,Mobile
118235,146513,3481,Activity 3481,16/12/16,Indonesia,Mobile
112942,140826,3088,Activity 3088,3/12/16,Singapore,Mobile
102083,128633,7092,Activity 7092,29/10/16,Singapore,PC
86323,109197,1039,Activity 1039,10/9/16,Indonesia,PC
71848,93074,10277,Activity 10277,22/7/16,Japan,PC
63384,81370,10277,Activity 10277,11/6/16,Japan,Mobile
72419,87810,1205,Activity 1205,24/7/16,Singapore,
112976,140866,4654,Activity 4654,3/12/16,Singapore,PC
98901,125088,6598,Activity 6598,21/10/16,Thailand,Mobile
119388,141300,405,Activity 405,18/12/16,Japan,Mobile
70173,89007,10277,Activity 10277,15/7/16,Japan,Mobile
80001,103359,9215,Activity 9215,21/8/16,Indonesia,PC
106362,133463,3481,Activity 3481,11/11/16,Indonesia,PC
126797,80944,2235,Activity 2235,30/12/16,Japan,PC
126391,149284,1625,Activity 1625,30/12/16,Singapore,Mobile
118354,146636,7496,Activity 7496,16/12/16,Singapore,PC
68121,85360,3323,Activity 3323,6/7/16,Indonesia,PC
72954,85233,478,Activity 478,26/7/16,Japan,Mobile
66837,84498,2079,Activity 2079,30/6/16,Japan,PC
117266,145529,3481,Activity 3481,14/12/16,Indonesia,Mobile
122121,149188,1625,Activity 1625,23/12/16,Singapore,Mobile
108483,42541,1113,Activity 1113,17/11/16,Japan,PC
87967,111312,9215,Activity 9215,14/9/16,Indonesia,PC
115588,143788,3481,Activity 3481,10/12/16,Indonesia,PC
97178,122984,3088,Activity 3088,16/10/16,Singapore,Mobile
62473,80213,2079,Activity 2079,6/6/16,Japan,PC
87223,110651,10277,Activity 10277,12/9/16,Japan,PC
120418,146858,7500,Activity 7500,20/12/16,Singapore,PC
106533,133648,4654,Activity 4654,11/11/16,Singapore,Mobile
86976,110408,1119,Activity 1119,11/9/16,Indonesia,Mobile
97116,122888,7092,Activity 7092,16/10/16,Singapore,PC
118264,146538,3481,Activity 3481,16/12/16,Indonesia,Mobile
88813,112350,7051,Activity 7051,17/9/16,Singapore,Mobile
72408,93848,9463,Activity 9463,24/7/16,Thailand,Mobile
116941,145148,1625,Activity 1625,13/12/16,Singapore,Mobile
79662,77926,10277,Activity 10277,20/8/16,Japan,Mobile
109087,136503,10277,Activity 10277,20/11/16,Japan,Mobile
97952,123962,4654,Activity 4654,18/10/16,Singapore,PC
101241,122322,1757,Activity 1757,27/10/16,Japan,PC
113543,128343,3088,Activity 3088,5/12/16,Singapore,PC
74657,96705,7014,Activity 7014,2/8/16,Singapore,PC
83034,106411,9906,Activity 9906,31/8/16,Singapore,PC
104721,109703,7051,Activity 7051,6/11/16,Singapore,PC
110641,137398,3130,Activity 3130,25/11/16,Japan,Mobile
73720,53855,7408,Activity 7408,30/7/16,Japan,PC
118907,147164,1625,Activity 1625,17/12/16,Singapore,PC
71700,69478,2594,Activity 2594,21/7/16,Japan,PC
87522,110943,1119,Activity 1119,13/9/16,Indonesia,Mobile
90225,114206,7092,Activity 7092,23/9/16,Singapore,Mobile
91097,115319,1119,Activity 1119,26/9/16,Indonesia,Mobile
67466,86391,3481,Activity 3481,3/7/16,Indonesia,PC
122312,139919,1625,Activity 1625,24/12/16,Singapore,Mobile
77280,99764,3481,Activity 3481,12/8/16,Indonesia,PC
113557,141558,1625,Activity 1625,5/12/16,Singapore,PC
78500,101882,9906,Activity 9906,16/8/16,Singapore,Mobile
80230,103587,4654,Activity 4654,22/8/16,Singapore,PC
118079,146382,10277,Activity 10277,16/12/16,Japan,Mobile
95163,120044,4565,Activity 4565,10/10/16,Japan,PC
72983,94685,5632,Activity 5632,27/7/16,Thailand,Mobile
108905,132861,7092,Activity 7092,19/11/16,Singapore,Mobile
117621,145905,3481,Activity 3481,15/12/16,Indonesia,PC
87978,111352,3481,Activity 3481,14/9/16,Indonesia,Mobile
65506,84242,3722,Activity 3722,23/6/16,Japan,PC
71608,71851,1205,Activity 1205,21/7/16,Singapore,PC
63331,80141,1119,Activity 1119,10/6/16,Indonesia,Mobile
93553,118291,4527,Activity 4527,5/10/16,Japan,PC
80508,103001,2650,Activity 2650,22/8/16,Japan,PC
74155,96206,1412,Activity 1412,1/8/16,Indonesia,PC
121025,149279,1119,Activity 1119,21/12/16,Indonesia,Mobile
77986,101311,1119,Activity 1119,15/8/16,Indonesia,Mobile
125351,153612,1625,Activity 1625,28/12/16,Singapore,PC
105714,132727,7051,Activity 7051,8/11/16,Singapore,Mobile
102951,129262,7051,Activity 7051,1/11/16,Singapore,Mobile
127179,155231,1565,Activity 1565,31/12/16,Singapore,Mobile
109987,43075,4164,Activity 4164,23/11/16,Japan,PC
110949,86776,5831,Activity 5831,26/11/16,Japan,
118420,131412,7503,Activity 7503,16/12/16,Singapore,PC
84135,107171,2650,Activity 2650,3/9/16,Japan,Mobile
98274,124365,1625,Activity 1625,19/10/16,Singapore,PC
107024,134199,7014,Activity 7014,13/11/16,Singapore,PC
113291,139185,4567,Activity 4567,4/12/16,Japan,PC
110768,138521,4223,Activity 4223,26/11/16,Japan,PC
101819,128379,10277,Activity 10277,29/10/16,Japan,Mobile
63543,81606,10277,Activity 10277,12/6/16,Japan,Mobile
108748,136078,2925,Activity 2925,18/11/16,Japan,PC
96351,121601,10277,Activity 10277,13/10/16,Japan,PC
85076,105840,7051,Activity 7051,6/9/16,Singapore,Mobile
74094,96126,1149,Activity 1149,31/7/16,Japan,PC
107102,134264,3481,Activity 3481,13/11/16,Indonesia,PC
92352,116837,1625,Activity 1625,1/10/16,Singapore,Mobile
107602,133968,7051,Activity 7051,14/11/16,Singapore,Mobile
91771,116168,1039,Activity 1039,29/9/16,Indonesia,PC
62711,79721,6628,Activity 6628,7/6/16,Japan,PC
100269,126732,1119,Activity 1119,25/10/16,Indonesia,Mobile
124970,153215,7014,Activity 7014,28/12/16,Singapore,PC
102671,129288,3481,Activity 3481,31/10/16,Indonesia,Mobile
87240,110622,10277,Activity 10277,12/9/16,Japan,Mobile
76099,98668,5251,Activity 5251,8/8/16,Japan,PC
92644,117328,7051,Activity 7051,2/10/16,Singapore,Mobile
63208,81161,10277,Activity 10277,10/6/16,Japan,Mobile
117944,146158,2178,Activity 2178,15/12/16,Vietnam,PC
79009,102414,10277,Activity 10277,18/8/16,Japan,PC
77728,100953,40277,Activity 40277,14/8/16,Japan,PC
95271,120727,3481,Activity 3481,10/10/16,Indonesia,Mobile
124372,152632,10277,Activity 10277,27/12/16,Japan,PC
103703,130486,4241,Activity 4241,3/11/16,Japan,PC
121510,149758,1625,Activity 1625,22/12/16,Singapore,PC
68886,89017,4654,Activity 4654,9/7/16,Singapore,PC
105626,132613,7092,Activity 7092,8/11/16,Singapore,Mobile
122511,149983,7051,Activity 7051,24/12/16,Singapore,Mobile
73822,95787,2237,Activity 2237,30/7/16,Japan,PC
97793,123785,7886,Activity 7886,18/10/16,Singapore,Mobile
98285,124372,7051,Activity 7051,19/10/16,Singapore,PC
111004,138746,9890,Activity 9890,26/11/16,Thailand,Mobile
124884,152562,8294,Activity 8294,28/12/16,Indonesia,Mobile
73257,95060,3481,Activity 3481,28/7/16,Indonesia,Mobile
64026,73417,3503,Activity 3503,15/6/16,Japan,PC
74818,97056,1119,Activity 1119,3/8/16,Indonesia,PC
106960,134126,10369,Activity 10369,13/11/16,Singapore,PC
88575,100784,1205,Activity 1205,16/9/16,Singapore,PC
81647,105057,3087,Activity 3087,26/8/16,Indonesia,PC
126163,154422,4654,Activity 4654,30/12/16,Singapore,PC
94580,119907,2079,Activity 2079,8/10/16,Japan,PC
105220,132147,1205,Activity 1205,7/11/16,Singapore,PC
68203,88043,3087,Activity 3087,6/7/16,Indonesia,PC
65546,21356,10277,Activity 10277,23/6/16,Japan,PC
115901,144169,3088,Activity 3088,11/12/16,Singapore,Mobile
90284,92887,9215,Activity 9215,23/9/16,Indonesia,PC
78813,101862,5632,Activity 5632,17/8/16,Thailand,Mobile
95317,120760,3481,Activity 3481,10/10/16,Indonesia,PC
70647,91470,10277,Activity 10277,17/7/16,Japan,Mobile
65008,83609,3088,Activity 3088,20/6/16,Singapore,Mobile
111396,139180,3481,Activity 3481,28/11/16,Indonesia,Mobile
100207,126652,2242,Activity 2242,25/10/16,Japan,PC
104487,131358,7092,Activity 7092,5/11/16,Singapore,Mobile
79180,97513,1610,Activity 1610,18/8/16,Indonesia,Mobile
125888,154113,1119,Activity 1119,29/12/16,Indonesia,PC
108140,135385,1625,Activity 1625,16/11/16,Singapore,PC
110341,138036,7014,Activity 7014,24/11/16,Singapore,PC
89791,113606,10277,Activity 10277,21/9/16,Japan,Mobile
86411,109822,4565,Activity 4565,10/9/16,Japan,PC
66914,86140,4654,Activity 4654,30/6/16,Singapore,Mobile
113415,141377,3535,Activity 3535,4/12/16,Japan,PC
92273,116844,7051,Activity 7051,1/10/16,Singapore,PC
83232,106605,7471,Activity 7471,31/8/16,Singapore,PC
114133,142279,1625,Activity 1625,6/12/16,Singapore,Mobile
70735,91318,1867,Activity 1867,17/7/16,Indonesia,PC
106104,132637,1119,Activity 1119,10/11/16,Indonesia,Mobile
68105,86184,10190,Activity 10190,6/7/16,Japan,PC
83590,106923,7245,Activity 7245,1/9/16,Japan,PC
69263,89522,440,Activity 440,11/7/16,Japan,PC
108382,135700,1119,Activity 1119,17/11/16,Indonesia,Mobile
125146,153408,1445,Activity 1445,28/12/16,Japan,Mobile
71502,92593,10277,Activity 10277,20/7/16,Japan,PC
94388,119655,1119,Activity 1119,7/10/16,Indonesia,Mobile
84245,107546,9392,Activity 9392,3/9/16,Thailand,Mobile
111596,139399,7051,Activity 7051,29/11/16,Singapore,Mobile
73745,94333,1205,Activity 1205,30/7/16,Singapore,PC
125620,153899,7014,Activity 7014,29/12/16,Singapore,PC
93901,115696,3481,Activity 3481,6/10/16,Indonesia,PC
73621,95505,10277,Activity 10277,29/7/16,Japan,Mobile
121980,150117,3481,Activity 3481,23/12/16,Indonesia,Mobile
95906,121478,10277,Activity 10277,12/10/16,Japan,Mobile
102147,128684,1119,Activity 1119,29/10/16,Indonesia,Mobile
85657,109046,10277,Activity 10277,8/9/16,Japan,PC
122058,150095,6819,Activity 6819,23/12/16,Thailand,PC
77737,100968,4184,Activity 4184,14/8/16,Indonesia,PC
118891,147157,1625,Activity 1625,17/12/16,Singapore,PC
86459,109870,1119,Activity 1119,10/9/16,Indonesia,PC
104354,103958,10277,Activity 10277,5/11/16,Japan,PC
120635,148911,1625,Activity 1625,21/12/16,Singapore,Mobile
75915,98434,7014,Activity 7014,7/8/16,Singapore,Mobile
69331,89616,10277,Activity 10277,11/7/16,Japan,Mobile
69235,88636,3481,Activity 3481,11/7/16,Indonesia,Mobile
124142,152412,1625,Activity 1625,27/12/16,Singapore,Mobile
67384,86757,1119,Activity 1119,2/7/16,Indonesia,Mobile
100114,126520,7092,Activity 7092,24/10/16,Singapore,PC
116959,134520,2723,Activity 2723,13/12/16,Indonesia,Mobile
85567,108002,1119,Activity 1119,7/9/16,Indonesia,PC
88273,111696,3481,Activity 3481,15/9/16,Indonesia,Mobile
76396,98245,3337,Activity 3337,9/8/16,Indonesia,PC
68526,88538,3481,Activity 3481,8/7/16,Indonesia,Mobile
101253,127746,7092,Activity 7092,27/10/16,Singapore,Mobile
90521,114568,3481,Activity 3481,24/9/16,Indonesia,Mobile
86251,109625,9463,Activity 9463,9/9/16,Thailand,Mobile
70942,91855,3395,Activity 3395,18/7/16,Japan,PC
124504,148482,7051,Activity 7051,27/12/16,Singapore,Mobile
120621,148893,9215,Activity 9215,21/12/16,Indonesia,Mobile
126743,153643,1119,Activity 1119,30/12/16,Indonesia,Mobile
117941,146255,4654,Activity 4654,15/12/16,Singapore,Mobile
76810,99630,2636,Activity 2636,10/8/16,Japan,PC
122970,151206,405,Activity 405,25/12/16,Japan,PC
93603,118575,1625,Activity 1625,5/10/16,Singapore,PC
68210,88032,6767,Activity 6767,6/7/16,Japan,PC
106677,115431,7887,Activity 7887,12/11/16,Singapore,PC
110835,138571,10277,Activity 10277,26/11/16,Japan,Mobile
115265,143476,1565,Activity 1565,9/12/16,Singapore,PC
116538,144830,10277,Activity 10277,12/12/16,Japan,Mobile
97851,123842,3088,Activity 3088,18/10/16,Singapore,Mobile
81548,104991,10277,Activity 10277,26/8/16,Japan,PC
89810,113630,10277,Activity 10277,21/9/16,Japan,PC
120958,149209,9392,Activity 9392,21/12/16,Thailand,Mobile
101285,127772,7014,Activity 7014,27/10/16,Singapore,PC
97012,122736,3056,Activity 3056,15/10/16,Singapore,Mobile
105138,132021,3088,Activity 3088,7/11/16,Singapore,PC
101949,128488,1625,Activity 1625,29/10/16,Singapore,Mobile
92535,117184,4654,Activity 4654,1/10/16,Singapore,Mobile
107063,134235,3481,Activity 3481,13/11/16,Indonesia,Mobile
112935,35423,1205,Activity 1205,3/12/16,Singapore,PC
112509,82159,2635,Activity 2635,1/12/16,Japan,PC
70790,91668,3481,Activity 3481,17/7/16,Indonesia,PC
113619,141646,1565,Activity 1565,5/12/16,Singapore,Mobile
87678,111071,3481,Activity 3481,13/9/16,Indonesia,Mobile
64443,75246,9215,Activity 9215,17/6/16,Indonesia,PC
84510,107808,6588,Activity 6588,4/9/16,Japan,Mobile
111748,139556,7245,Activity 7245,29/11/16,Japan,PC
107204,133342,10277,Activity 10277,13/11/16,Japan,PC
121601,137058,7797,Activity 7797,22/12/16,Singapore,PC
114454,142632,10277,Activity 10277,7/12/16,Japan,Mobile
100801,116196,4250,Activity 4250,26/10/16,Japan,
123678,148346,7051,Activity 7051,26/12/16,Singapore,PC
82371,105811,4654,Activity 4654,29/8/16,Singapore,PC
104652,130856,4654,Activity 4654,5/11/16,Singapore,PC
94959,64250,9215,Activity 9215,9/10/16,Indonesia,Mobile
105668,132676,7014,Activity 7014,8/11/16,Singapore,PC
99514,125821,3088,Activity 3088,23/10/16,Singapore,Mobile
100100,126519,3481,Activity 3481,24/10/16,Indonesia,PC
74074,96115,4654,Activity 4654,31/7/16,Singapore,Mobile
115654,143034,7496,Activity 7496,10/12/16,Singapore,Mobile
113239,141163,10277,Activity 10277,4/12/16,Japan,PC
105488,117766,5438,Activity 5438,7/11/16,Japan,Mobile
127174,155426,4654,Activity 4654,31/12/16,Singapore,PC
80953,60232,10190,Activity 10190,24/8/16,Japan,Mobile
120109,148340,7051,Activity 7051,20/12/16,Singapore,PC
78087,101457,5389,Activity 5389,15/8/16,Thailand,PC
68515,88520,10277,Activity 10277,8/7/16,Japan,PC
82022,105478,1119,Activity 1119,28/8/16,Indonesia,Mobile
